Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
t195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.986786696604357e-7,-5.49309307098623e-7
t196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.986341366021813e-7,-5.21510225806695e-7
t197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.988417669917297e-7,-5.045577312871943e-7
t198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.990163152985853e-7,-4.730462886938817e-7
t199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.991592640036131e-7,-3.8291975176828635e-7
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.992904147038063e-7,1.7996967181489805
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.991338866788269e-7,5.436697702163092
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.993497950577029e-7,5.436697754641318
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.996259720085031e-7,5.436697770022766
t204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.99970203167839e-7,5.436697772976529
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.003933072873879e-7,5.436697766013371
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.006570143377944e-7,5.436697752267997
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.012933627897402e-7,5.436697654666287
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.020839356049254e-7,-3.462840449662469e-7
t209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.030167996532701e-7,-4.448730285565272e-7
t210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.039880676578125e-7,-5.154219062923269e-7
t211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.046494543499609e-7,-5.441701545266341e-7
t212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.053657866147778e-7,-5.655842953889263e-7
t213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.059238177493908e-7,-5.753729632037576e-7
t214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.063724634838102e-7,-5.810336307581018e-7
t215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.067462206767964e-7,-5.845038203343564e-7
t216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.067904972338734e-7,-5.733526476923368e-7
