Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
Zone,1,1,1,1,1,1,1,1,1,1,1
t209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142735.09472885646,5099.735526299788
t210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140915.1285504945,4625.355340462104
t211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135611.09490789144,4268.03184289547
t212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129147.14265608921,3443.549777929862
t213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123142.21419468288,3007.583821919221
t214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118339.02862402954,2815.385224602135
t215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114968.70813809017,2647.21747340626
t216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111995.2663027869,2517.1550868769177
t217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109137.26254680254,2360.1980127520715
t218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105539.9443027964,2177.8349467108546
t219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101234.98190504062,1948.6338486007867
t220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96812.9501795724,1670.057970414881
t221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92154.83987371367,1339.977262769139
t222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87373.32242234377,870.4394522949773
t223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84358.27103033739,250.33605525999062
t224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84789.62435915152,245.69436541368083
t225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87718.47200310239,68.02600784539342
t226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93034.05640339783,201.73644218330998
t227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98385.67684918294,1376.8491075583352
t228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103737.2972923233,2551.961759063988
t229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109088.91773678499,3727.074420711851
t230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114440.53818350169,4902.187087462201
t231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119761.99567469556,5221.172660679269
t232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122436.77392616289,5117.5659327123485
t233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121768.5180226092,4742.734196873578
t234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117693.57999089813,4540.536028121345
t235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111712.1673413051,4186.213510471215
t236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105255.37125199614,3567.669333564896
t237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98730.35131180382,2872.9082076664927
t238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92380.55753821299,2433.948724815201
t239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86544.41000372976,2220.1017537241123
